vendor_name,trip_date,trip_hour,total_revenue
"Creative Mobile Technologies, LLC",2025-02-09,10,18394.98
"Curb Mobility, LCC",2025-03-05,10,101251.72000000004
"Creative Mobile Technologies, LLC",2025-02-27,10,31914.499999999996
Helix,2025-04-18,10,1707.6699999999998
"Curb Mobility, LCC",2025-04-11,10,112233.59000000004
"Curb Mobility, LCC",2025-05-23,10,102244.61
Helix,2025-02-02,10,220.7
Helix,2025-06-08,10,2225.7400000000002
Helix,2025-05-16,10,2325.47
"Curb Mobility, LCC",2025-06-06,10,95559.64
"Curb Mobility, LCC",2025-01-23,10,102900.84000000005
Helix,2025-03-20,10,836.4999999999998
Helix,2025-02-06,10,261.04
"Curb Mobility, LCC",2025-03-27,10,115106.38000000005
"Curb Mobility, LCC",2025-05-30,10,99492.17000000003
"Curb Mobility, LCC",2025-05-14,10,123304.76000000007
"Creative Mobile Technologies, LLC",2025-04-15,10,31432.26
Helix,2025-04-02,10,1041.6999999999998
"Curb Mobility, LCC",2025-04-02,10,112296.79000000002
Helix,2025-02-05,10,212.18
"Curb Mobility, LCC",2025-02-09,10,66837.01000000001
"Curb Mobility, LCC",2025-04-20,10,81169.00000000003
"Creative Mobile Technologies, LLC",2025-03-02,10,20821.259999999995
"Curb Mobility, LCC",2025-01-01,10,49504.700000000004
"Curb Mobility, LCC",2025-04-01,10,112405.91000000003
Helix,2025-04-12,10,774.1199999999999
Helix,2025-05-10,10,1603.0700000000002
"Creative Mobile Technologies, LLC",2025-06-09,10,34727.09
"Curb Mobility, LCC",2025-05-08,10,135545.38000000003
Helix,2025-06-17,10,2786.94
"Creative Mobile Technologies, LLC",2025-04-25,10,30490.640000000003
"Curb Mobility, LCC",2025-01-29,10,91089.40999999997
"Curb Mobility, LCC",2025-02-25,10,96939.13000000002
"Curb Mobility, LCC",2025-01-24,10,92334.18000000001
Helix,2025-04-16,10,1563.53
"Curb Mobility, LCC",2025-05-17,10,88373.40000000002
"Curb Mobility, LCC",2025-06-28,10,78305.37999999999
Helix,2025-06-23,10,2464.99
"Curb Mobility, LCC",2025-05-11,10,81966.12000000001
"Curb Mobility, LCC",2025-01-15,10,105597.93000000008
"Creative Mobile Technologies, LLC",2025-03-19,10,32088.15
Helix,2025-04-30,10,1950.6099999999997
"Creative Mobile Technologies, LLC",2025-05-28,10,32664.820000000003
Helix,2025-01-30,10,132.29
"Curb Mobility, LCC",2025-03-30,10,73206.26999999999
Helix,2025-03-11,10,1045.17
"Creative Mobile Technologies, LLC",2025-03-23,10,21961.850000000002
Helix,2025-03-21,10,1278.3
"Curb Mobility, LCC",2025-01-19,10,63415.39
"Creative Mobile Technologies, LLC",2025-05-05,10,31594.59999999999
"Creative Mobile Technologies, LLC",2025-04-07,10,36170.96000000001
"Creative Mobile Technologies, LLC",2025-04-13,10,20161.550000000003
"Creative Mobile Technologies, LLC",2025-06-18,10,34428.29
"Curb Mobility, LCC",2025-04-30,10,114176.16000000006
"Creative Mobile Technologies, LLC",2025-01-10,10,24979.53
Helix,2025-06-29,10,2177.0699999999997
"Curb Mobility, LCC",2025-06-20,10,93662.81000000001
Helix,2025-03-27,10,1229.08
"Creative Mobile Technologies, LLC",2025-05-13,10,35371.94
"Curb Mobility, LCC",2025-04-22,10,112637.13000000002
Helix,2025-02-20,10,215.31
"Creative Mobile Technologies, LLC",2025-02-15,10,20548.410000000003
Helix,2025-03-12,10,1162.2400000000002
"Curb Mobility, LCC",2025-06-22,10,74400.69999999998
"Curb Mobility, LCC",2025-05-22,10,116325.45999999998
"Creative Mobile Technologies, LLC",2025-03-26,10,30237.420000000002
"Creative Mobile Technologies, LLC",2025-01-20,10,18228.84
"Curb Mobility, LCC",2025-05-05,10,102306.66000000005
Helix,2025-05-20,10,2372.07
"Curb Mobility, LCC",2025-03-26,10,107089.55000000005
"Curb Mobility, LCC",2025-01-11,10,70797.3
"Curb Mobility, LCC",2025-02-16,10,63258.05
Helix,2025-03-09,10,433.01000000000005
Helix,2025-05-21,10,3145.57
"Curb Mobility, LCC",2025-03-20,10,113386.91000000002
"Curb Mobility, LCC",2025-03-17,10,96125.90000000002
"Curb Mobility, LCC",2025-04-27,10,97522.47000000006
"Curb Mobility, LCC",2025-02-24,10,88162.16000000002
Helix,2025-01-16,10,16.02
"Curb Mobility, LCC",2025-05-19,10,106157.07000000005
Helix,2025-03-07,10,500.06
"Creative Mobile Technologies, LLC",2025-01-25,10,20902.540000000005
Helix,2025-01-23,10,21.88
"Creative Mobile Technologies, LLC",2025-05-02,10,31487.059999999998
"Curb Mobility, LCC",2025-04-14,10,88352.10000000002
"Curb Mobility, LCC",2025-02-13,10,94427.59000000001
Helix,2025-06-04,10,3177.0499999999997
"Curb Mobility, LCC",2025-03-29,10,78380.25000000003
Helix,2025-02-07,10,226.01
"Creative Mobile Technologies, LLC",2025-04-11,10,34706.189999999995
Helix,2025-04-01,10,1162.3799999999999
Helix,2025-05-23,10,2642.88
"Creative Mobile Technologies, LLC",2025-06-27,10,28581.3
"Creative Mobile Technologies, LLC",2025-03-21,10,30141.92
"Curb Mobility, LCC",2025-02-20,10,97119.54999999999
Helix,2025-03-23,10,1129.25
"Curb Mobility, LCC",2025-04-17,10,112354.89000000004
"Creative Mobile Technologies, LLC",2025-02-06,10,28043.64
Helix,2025-04-27,10,972.25
"Creative Mobile Technologies, LLC",2025-02-16,10,20010.34
"Creative Mobile Technologies, LLC",2025-05-11,10,28514.619999999995
"Curb Mobility, LCC",2025-02-03,10,85396.79000000004
"Creative Mobile Technologies, LLC",2025-01-08,10,27899.960000000003
Helix,2025-05-04,10,2002.2499999999998
Helix,2025-06-02,10,2349.5
"Curb Mobility, LCC",2025-04-13,10,73475.21
"Creative Mobile Technologies, LLC",2025-03-27,10,32629.12
"Curb Mobility, LCC",2025-01-28,10,95036.76
Helix,2025-02-01,10,74.50999999999999
"Curb Mobility, LCC",2025-06-19,10,105989.43000000002
"Creative Mobile Technologies, LLC",2025-02-02,10,23706.570000000003
Helix,2025-05-22,10,3189.91
"Creative Mobile Technologies, LLC",2025-02-17,10,21329.03
"Curb Mobility, LCC",2025-02-06,10,85011.21000000004
"Creative Mobile Technologies, LLC",2025-02-10,10,28686.209999999995
"Curb Mobility, LCC",2025-04-18,10,94213.18000000001
"Curb Mobility, LCC",2025-06-13,10,100930.56000000004
"Creative Mobile Technologies, LLC",2025-01-17,10,29074.140000000007
"Creative Mobile Technologies, LLC",2025-01-22,10,29820.43
"Creative Mobile Technologies, LLC",2025-03-24,10,34973.979999999996
"Creative Mobile Technologies, LLC",2025-05-31,10,22976.57
"Curb Mobility, LCC",2025-01-05,10,73177.5
"Creative Mobile Technologies, LLC",2025-06-15,10,19859.500000000004
"Curb Mobility, LCC",2025-02-28,10,96421.57999999999
"Creative Mobile Technologies, LLC",2025-06-22,10,23769.290000000005
"Curb Mobility, LCC",2025-03-12,10,115518.40000000002
"Curb Mobility, LCC",2025-06-17,10,101130.15000000001
"Curb Mobility, LCC",2025-06-03,10,108657.80000000002
"Creative Mobile Technologies, LLC",2025-05-27,10,32581.43
"Curb Mobility, LCC",2025-03-25,10,100442.22000000003
Helix,2025-06-19,10,2311.22
Helix,2025-02-18,10,196.47
Helix,2025-06-30,10,1952.4300000000003
"Curb Mobility, LCC",2025-01-02,10,89573.35999999999
"Creative Mobile Technologies, LLC",2025-02-05,10,33462.75
"Creative Mobile Technologies, LLC",2025-02-14,10,28398.920000000006
"Creative Mobile Technologies, LLC",2025-02-26,10,32879.49
"Creative Mobile Technologies, LLC",2025-04-18,10,26704.87
"Creative Mobile Technologies, LLC",2025-06-25,10,35349.85
Helix,2025-05-02,10,1486.3
"Creative Mobile Technologies, LLC",2025-05-15,10,37515.75000000001
"Creative Mobile Technologies, LLC",2025-04-05,10,23312.63
"Curb Mobility, LCC",2025-04-05,10,84702.45000000003
Helix,2025-02-26,10,156.76999999999998
"Creative Mobile Technologies, LLC",2025-03-03,10,27020.45
Helix,2025-06-06,10,2906.25
Helix,2025-03-08,10,349.85
"Creative Mobile Technologies, LLC",2025-05-30,10,34114.69000000001
Helix,2025-06-22,10,1968.41
"Creative Mobile Technologies, LLC",2025-04-04,10,32036.529999999995
"Creative Mobile Technologies, LLC",2025-01-26,10,21253.030000000006
"Creative Mobile Technologies, LLC",2025-03-01,10,21741.300000000003
Helix,2025-04-22,10,1626.3999999999999
Helix,2025-02-28,10,248.61999999999998
Helix,2025-02-12,10,146.72
"Curb Mobility, LCC",2025-06-04,10,120998.19
"Curb Mobility, LCC",2025-04-12,10,76772.31
Helix,2025-02-15,10,88.69999999999999
"Curb Mobility, LCC",2025-02-05,10,103219.03
Helix,2025-04-06,10,1224.55
"Curb Mobility, LCC",2025-04-21,10,105324.42999999998
Helix,2025-01-24,10,138.18
"Creative Mobile Technologies, LLC",2025-04-23,10,33410.18
"Creative Mobile Technologies, LLC",2025-06-02,10,31505.410000000003
"Curb Mobility, LCC",2025-01-18,10,70948.12
"Curb Mobility, LCC",2025-01-17,10,94584.69
"Creative Mobile Technologies, LLC",2025-01-01,10,11165.519999999999
"Creative Mobile Technologies, LLC",2025-06-06,10,34203.61
"Curb Mobility, LCC",2025-01-04,10,76231.89
"Creative Mobile Technologies, LLC",2025-01-05,10,20235.69
"Creative Mobile Technologies, LLC",2025-05-07,10,35522.5
"Curb Mobility, LCC",2025-04-26,10,90410.39000000003
Helix,2025-03-03,10,225.97
"Creative Mobile Technologies, LLC",2025-06-26,10,35439.73
"Creative Mobile Technologies, LLC",2025-06-20,10,29939.359999999997
"Curb Mobility, LCC",2025-04-25,10,106926.94000000003
"Curb Mobility, LCC",2025-03-22,10,74632.97000000003
Helix,2025-02-19,10,216.53
Helix,2025-03-14,10,962.3899999999999
"Curb Mobility, LCC",2025-05-03,10,85392.97000000003
"Creative Mobile Technologies, LLC",2025-04-17,10,33587.340000000004
"Creative Mobile Technologies, LLC",2025-05-25,10,19132.870000000003
"Creative Mobile Technologies, LLC",2025-02-28,10,28765.760000000002
Helix,2025-03-10,10,669.3600000000001
"Curb Mobility, LCC",2025-01-08,10,89974.61000000002
Helix,2025-05-18,10,1717.8200000000002
"Creative Mobile Technologies, LLC",2025-05-01,10,32334.770000000004
"Curb Mobility, LCC",2025-02-12,10,93333.95
"Curb Mobility, LCC",2025-03-13,10,116683.74
"Creative Mobile Technologies, LLC",2025-06-17,10,31721.670000000002
Helix,2025-01-07,10,33.66
"Creative Mobile Technologies, LLC",2025-03-09,10,20111.47
"Curb Mobility, LCC",2025-02-07,10,87565.37000000002
"Curb Mobility, LCC",2025-03-19,10,105692.41999999998
"Curb Mobility, LCC",2025-02-22,10,77145.26999999999
"Creative Mobile Technologies, LLC",2025-03-15,10,23010.600000000002
"Curb Mobility, LCC",2025-03-01,10,74243.71000000002
Helix,2025-06-18,10,2459.73
"Creative Mobile Technologies, LLC",2025-04-03,10,32845.69000000001
"Creative Mobile Technologies, LLC",2025-06-10,10,36157.81
"Curb Mobility, LCC",2025-02-02,10,76893.01000000001
"Creative Mobile Technologies, LLC",2025-04-28,10,30078.480000000003
"Creative Mobile Technologies, LLC",2025-05-16,10,31008.729999999996
"Curb Mobility, LCC",2025-06-14,10,79355.45000000001
Helix,2025-06-26,10,2341.05
"Creative Mobile Technologies, LLC",2025-05-12,10,31893.849999999995
"Creative Mobile Technologies, LLC",2025-03-16,10,22009.860000000004
"Creative Mobile Technologies, LLC",2025-01-07,10,27180.319999999992
"Curb Mobility, LCC",2025-05-13,10,118684.93000000002
"Creative Mobile Technologies, LLC",2025-05-22,10,33836.94
Helix,2025-03-15,10,593.2199999999999
"Curb Mobility, LCC",2025-01-31,10,89225.25000000003
Helix,2025-06-12,10,2799.81
"Creative Mobile Technologies, LLC",2025-06-12,10,37151.45
"Curb Mobility, LCC",2025-05-12,10,111672.22000000002
"Creative Mobile Technologies, LLC",2025-04-29,10,32134.370000000003
"Creative Mobile Technologies, LLC",2025-02-22,10,21762.690000000002
"Creative Mobile Technologies, LLC",2025-02-25,10,29773.63
"Curb Mobility, LCC",2025-01-21,10,101882.16000000002
"Curb Mobility, LCC",2025-02-04,10,98634.09000000004
Helix,2025-04-23,10,2117.6899999999996
"Curb Mobility, LCC",2025-06-12,10,119806.85000000003
"Curb Mobility, LCC",2025-02-15,10,62798.540000000015
"Creative Mobile Technologies, LLC",2025-03-05,10,31625.43
"Curb Mobility, LCC",2025-01-27,10,84408.44000000002
"Curb Mobility, LCC",2025-06-25,10,109094.13000000003
"Curb Mobility, LCC",2025-05-10,10,87236.47
"Curb Mobility, LCC",2025-06-16,10,103017.18000000001
Helix,2025-06-14,10,1399.3100000000004
"Curb Mobility, LCC",2025-06-29,10,68172.65000000001
"Curb Mobility, LCC",2025-03-31,10,92566.44000000003
Helix,2025-03-01,10,63.099999999999994
"Curb Mobility, LCC",2025-04-07,10,117353.29
"Creative Mobile Technologies, LLC",2025-05-08,10,38766.15
Helix,2025-03-05,10,381
"Curb Mobility, LCC",2025-06-18,10,106129.93000000004
"Creative Mobile Technologies, LLC",2025-06-16,10,30557.95
"Creative Mobile Technologies, LLC",2025-06-21,10,21987.659999999996
"Curb Mobility, LCC",2025-06-02,10,93289.53000000004
Helix,2025-05-27,10,2685.8199999999997
"Curb Mobility, LCC",2025-01-07,10,87440.16000000002
Helix,2025-05-17,10,1820.81
"Creative Mobile Technologies, LLC",2025-04-30,10,34069.810000000005
"Curb Mobility, LCC",2025-05-01,10,120321.76000000005
"Curb Mobility, LCC",2025-01-26,10,72339.04999999999
"Creative Mobile Technologies, LLC",2025-03-07,10,27708.28
"Creative Mobile Technologies, LLC",2025-01-27,10,27433.700000000004
"Creative Mobile Technologies, LLC",2025-01-06,10,24315.93
"Creative Mobile Technologies, LLC",2025-04-01,10,33921.48
"Curb Mobility, LCC",2025-02-17,10,69477.82
"Curb Mobility, LCC",2025-04-23,10,113212.61000000003
Helix,2025-06-09,10,2898.4
"Creative Mobile Technologies, LLC",2025-03-13,10,35092.36
"Curb Mobility, LCC",2025-02-11,10,99117.53000000003
Helix,2025-02-10,10,197.51999999999998
Helix,2025-04-19,10,832.72
"Creative Mobile Technologies, LLC",2025-01-04,10,20501.29
"Curb Mobility, LCC",2025-01-10,10,85906.65000000002
Helix,2025-05-14,10,2645.85
"Creative Mobile Technologies, LLC",2025-01-16,10,30932.539999999997
"Creative Mobile Technologies, LLC",2025-06-05,10,37222.24000000001
"Creative Mobile Technologies, LLC",2025-06-19,10,30518.170000000006
"Curb Mobility, LCC",2025-05-20,10,115172.53000000004
"Creative Mobile Technologies, LLC",2025-03-04,10,30970.260000000006
Helix,2025-06-21,10,1681.8
"Curb Mobility, LCC",2025-03-15,10,83405.89
"Creative Mobile Technologies, LLC",2025-05-26,10,16975.76
"Creative Mobile Technologies, LLC",2025-01-21,10,30873.8
"Curb Mobility, LCC",2025-01-13,10,90668.09000000001
"Creative Mobile Technologies, LLC",2025-06-30,10,27381.71
"Curb Mobility, LCC",2025-01-22,10,99930.45999999999
"Curb Mobility, LCC",2025-01-12,10,69583.09000000003
"Creative Mobile Technologies, LLC",2025-03-29,10,21251.24
"Creative Mobile Technologies, LLC",2025-01-03,10,25300.28
Helix,2025-06-10,10,3740.38
Helix,2025-03-13,10,1499.8199999999997
Helix,2025-03-28,10,647.0699999999999
"Curb Mobility, LCC",2025-06-27,10,94806.95000000003
"Curb Mobility, LCC",2025-02-14,10,85879.77000000002
"Curb Mobility, LCC",2025-06-11,10,117455.18000000002
"Creative Mobile Technologies, LLC",2025-02-18,10,32089.940000000002
Helix,2025-06-25,10,2596.2
"Creative Mobile Technologies, LLC",2025-02-08,10,23341.36
"Curb Mobility, LCC",2025-03-07,10,92017.22000000003
"Curb Mobility, LCC",2025-04-15,10,103259.36999999998
Helix,2025-03-19,10,1191.6399999999999
"Creative Mobile Technologies, LLC",2025-06-24,10,34791.53
Helix,2025-06-11,10,2798.92
"Curb Mobility, LCC",2025-02-19,10,96871.03000000003
"Creative Mobile Technologies, LLC",2025-04-20,10,20060.889999999996
"Curb Mobility, LCC",2025-06-01,10,83700.66000000003
Helix,2025-03-26,10,1144.17
"Creative Mobile Technologies, LLC",2025-04-16,10,32368.88
"Creative Mobile Technologies, LLC",2025-06-04,10,35419.55000000001
Helix,2025-05-01,10,2013.4900000000002
Helix,2025-05-13,10,2651.03
"Creative Mobile Technologies, LLC",2025-06-23,10,33576.42
Helix,2025-03-25,10,1116.65
Helix,2025-05-31,10,1747.91
"Creative Mobile Technologies, LLC",2025-05-03,10,23899.780000000006
"Creative Mobile Technologies, LLC",2025-02-12,10,30696.380000000005
"Curb Mobility, LCC",2025-05-07,10,122216.25000000003
"Creative Mobile Technologies, LLC",2025-04-06,10,24587.919999999995
"Curb Mobility, LCC",2025-06-15,10,68093.87000000002
"Creative Mobile Technologies, LLC",2025-05-21,10,38816.479999999996
"Creative Mobile Technologies, LLC",2025-03-10,10,29364.510000000002
Helix,2025-03-24,10,1502.2900000000002
Helix,2025-05-03,10,1341.9099999999999
Helix,2025-04-25,10,1461.0100000000002
Helix,2025-06-16,10,2635.5199999999995
Helix,2025-03-29,10,456.77
"Creative Mobile Technologies, LLC",2025-05-06,10,36353.12
Helix,2025-01-14,10,68.28
Helix,2025-01-29,10,147.10999999999999
Helix,2025-05-24,10,1628.1000000000001
Helix,2025-01-17,10,55.87
Helix,2025-02-09,10,101.78999999999999
Helix,2025-01-03,10,16.8
"Curb Mobility, LCC",2025-03-21,10,96455.91000000003
"Curb Mobility, LCC",2025-01-03,10,82939.37999999999
"Creative Mobile Technologies, LLC",2025-04-08,10,32401.110000000004
Helix,2025-02-27,10,227.09000000000003
"Curb Mobility, LCC",2025-02-23,10,71672.20999999998
"Curb Mobility, LCC",2025-05-15,10,125030.95000000004
Helix,2025-06-15,10,1876.05
"Curb Mobility, LCC",2025-01-25,10,74904.88
"Curb Mobility, LCC",2025-05-02,10,109669.90000000002
"Creative Mobile Technologies, LLC",2025-01-18,10,18860.239999999998
"Creative Mobile Technologies, LLC",2025-06-29,10,19476.719999999998
"Creative Mobile Technologies, LLC",2025-02-13,10,31899.23
"Curb Mobility, LCC",2025-06-23,10,104825.97000000002
Helix,2025-04-13,10,833.62
Helix,2025-04-10,10,1218.0800000000002
"Creative Mobile Technologies, LLC",2025-06-13,10,29037.16
"Curb Mobility, LCC",2025-06-07,10,84349.09999999999
"Curb Mobility, LCC",2025-03-28,10,98259.74999999999
Helix,2025-02-16,10,227.61999999999998
Helix,2025-02-11,10,223.42
Helix,2025-06-20,10,1974.9600000000005
"Curb Mobility, LCC",2025-04-06,10,83232.52000000005
"Curb Mobility, LCC",2025-05-26,10,69314.23
Helix,2025-06-28,10,1417.7200000000003
Helix,2025-04-17,10,1630.09
"Curb Mobility, LCC",2025-05-04,10,90864.51000000002
"Creative Mobile Technologies, LLC",2025-05-09,10,37886.96
Helix,2025-05-28,10,2864.65
Helix,2025-02-24,10,437.02000000000004
"Curb Mobility, LCC",2025-03-06,10,99049.87000000004
"Curb Mobility, LCC",2025-03-03,10,96859.17000000001
"Creative Mobile Technologies, LLC",2025-02-24,10,31013.19
"Creative Mobile Technologies, LLC",2025-04-27,10,28390.510000000002
"Curb Mobility, LCC",2025-04-29,10,105631.88000000003
"Creative Mobile Technologies, LLC",2025-04-22,10,34788.22
"Creative Mobile Technologies, LLC",2025-01-12,10,20182.37
"Creative Mobile Technologies, LLC",2025-04-02,10,34034.990000000005
"Curb Mobility, LCC",2025-04-04,10,102593.50000000001
Helix,2025-06-05,10,3528.15
"Creative Mobile Technologies, LLC",2025-03-22,10,21838.03
"Creative Mobile Technologies, LLC",2025-01-23,10,34080.35999999999
Helix,2025-04-21,10,2116.3399999999997
Helix,2025-04-15,10,1475.98
"Creative Mobile Technologies, LLC",2025-01-30,10,30988.270000000004
"Creative Mobile Technologies, LLC",2025-03-17,10,30694.210000000003
"Curb Mobility, LCC",2025-05-06,10,117259.67000000004
"Creative Mobile Technologies, LLC",2025-01-15,10,33032.11000000001
Helix,2025-04-11,10,1126.4799999999998
"Creative Mobile Technologies, LLC",2025-02-04,10,32388.619999999995
Helix,2025-02-17,10,117.22999999999999
"Curb Mobility, LCC",2025-04-03,10,112206.54000000001
"Creative Mobile Technologies, LLC",2025-04-21,10,32045.68
"Creative Mobile Technologies, LLC",2025-03-25,10,31361.3
Helix,2025-02-03,10,289.79999999999995
"Curb Mobility, LCC",2025-01-14,10,106257.54
Helix,2025-04-26,10,1347.47
Helix,2025-04-09,10,1244.3000000000002
"Curb Mobility, LCC",2025-04-10,10,105968.73000000003
"Creative Mobile Technologies, LLC",2025-05-19,10,33696.94
"Curb Mobility, LCC",2025-05-29,10,113181.31000000003
"Creative Mobile Technologies, LLC",2025-01-11,10,18173.510000000002
"Creative Mobile Technologies, LLC",2025-01-02,10,24757.400000000005
Helix,2025-03-02,10,135.35999999999999
"Curb Mobility, LCC",2025-01-20,10,68043.92
"Curb Mobility, LCC",2025-03-24,10,111593.76
"Curb Mobility, LCC",2025-04-19,10,79412.59000000003
Helix,2025-05-06,10,2202.48
"Creative Mobile Technologies, LLC",2025-02-20,10,31741.859999999993
"Creative Mobile Technologies, LLC",2025-01-24,10,30499.02
"Curb Mobility, LCC",2025-02-08,10,74439.62000000001
"Curb Mobility, LCC",2025-06-30,10,91518.85000000005
Helix,2025-04-29,10,1448
Helix,2025-01-27,10,82.80000000000001
Helix,2025-03-31,10,837.8500000000001
"Curb Mobility, LCC",2025-03-04,10,101846.94000000005
"Curb Mobility, LCC",2025-02-28,11,103086.03000000003
"Creative Mobile Technologies, LLC",2025-03-04,11,30137.32
Helix,2025-06-07,11,2010.3799999999999
"Creative Mobile Technologies, LLC",2025-06-16,11,30564.999999999996
